objid,class,u,g,r,i,z,specObjID,spectrum
1237654670809301229,GALAXY,19.10498,17.66437,17.12715,16.81515,16.61157,301882214797305856,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0268/spec-0268-51633-0513.fits
1237654670809301140,GALAXY,19.24682,18.09789,17.56226,17.21075,17.00794,301883314308933632,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0268/spec-0268-51633-0517.fits
1237648721754456229,GALAXY,19.9903,18.57069,17.71606,17.2748,16.98183,301884138942654464,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0268/spec-0268-51633-0520.fits
1237648722828067036,GALAXY,19.36452,17.45825,16.52564,16.11373,15.79183,301884688698468352,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0268/spec-0268-51633-0522.fits
1237654670809366725,GALAXY,19.01294,17.6244,16.8538,16.4356,16.13019,301892385279862784,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0268/spec-0268-51633-0550.fits
1237651801234145420,GALAXY,19.32134,17.80405,17.06482,16.73058,16.45468,301892935035676672,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0268/spec-0268-51633-0552.fits
1237654670809366712,GALAXY,19.10251,17.17503,16.32002,15.90976,15.58602,301893759669397504,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0268/spec-0268-51633-0555.fits
1237653663648186510,GALAXY,19.66307,17.78661,16.89645,16.45746,16.17355,301895958692653056,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0268/spec-0268-51633-0563.fits
1237651752386691219,GALAXY,19.14585,17.11022,16.08424,15.66021,15.30974,301896233570560000,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0268/spec-0268-51633-0564.fits
1237648722291327165,GALAXY,19.23755,17.90129,17.24081,16.81446,16.55997,301897333082187776,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0268/spec-0268-51633-0568.fits
1237648722828132569,GALAXY,19.87643,18.24675,17.46695,17.08814,16.79747,301898157715908608,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0268/spec-0268-51633-0571.fits
1237651752386494593,GALAXY,19.67983,18.32861,17.61249,17.23112,16.95642,301898432593815552,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0268/spec-0268-51633-0572.fits
1237648722828132567,GALAXY,19.81214,17.91477,16.98882,16.58159,16.23744,301899532105443328,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0268/spec-0268-51633-0576.fits
1237648722828132512,GALAXY,19.02221,17.17385,16.26767,15.85858,15.53442,301899806983350272,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0268/spec-0268-51633-0577.fits
1237654670809432301,GALAXY,19.4632,18.33848,17.76276,17.34379,17.20317,301900906494978048,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0268/spec-0268-51633-0581.fits
1237651801771082110,GALAXY,19.00405,17.60445,17.03433,16.70926,16.59779,301901731128698880,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0268/spec-0268-51633-0584.fits
1237651801771081880,GALAXY,19.6649,17.72746,16.79659,16.37363,16.039,301902830640326656,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0268/spec-0268-51633-0588.fits
1237648721754587493,GALAXY,19.38295,17.85915,17.08735,16.66655,16.33945,301904479907768320,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0268/spec-0268-51633-0594.fits
1237651801771081883,GALAXY,19.64277,17.89585,16.96158,16.48286,16.13745,301905854297303040,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0268/spec-0268-51633-0599.fits
1237648722828263654,GALAXY,19.38992,18.20029,17.66014,17.30178,17.12918,301907778442651648,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0268/spec-0268-51633-0606.fits
1237651801771147421,GALAXY,19.77506,18.39175,17.49244,17.0474,16.80761,301911901611255808,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0268/spec-0268-51633-0621.fits
1237651801771147407,GALAXY,19.95402,18.17351,17.32267,16.88908,16.57643,301913001122883584,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0268/spec-0268-51633-0625.fits
1237654670809497919,GALAXY,19.69812,18.31918,17.66044,17.31953,17.07746,301913276000790528,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0268/spec-0268-51633-0626.fits
1237651801234276465,GALAXY,19.39836,18.03083,17.32198,16.86863,16.60585,301917124291487744,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0268/spec-0268-51633-0640.fits
1237654669199409340,GALAXY,19.66842,18.28877,17.55497,17.08666,16.78995,302868481374709760,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0005.fits
1237654669199540319,GALAXY,19.34248,18.15985,17.49256,17.09591,16.85165,302869855764244480,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0010.fits
1237648720144564402,GALAXY,19.38323,18.11527,17.43374,16.9773,16.73478,302870405520058368,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0012.fits
1237651800698126548,GALAXY,19.27776,18.03767,17.40063,17.02427,16.75906,302873154299127808,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0022.fits
1237651800698126540,GALAXY,19.99055,18.28075,17.42975,17.03874,16.70748,302873429177034752,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0023.fits
1237651800698061129,GALAXY,19.03663,17.66154,16.97446,16.60705,16.34781,302873978932848640,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0025.fits
1237648720681566484,GALAXY,19.85867,17.9912,17.05265,16.62955,16.29526,302874528688662528,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0027.fits
1237648721218437327,GALAXY,19.13778,17.72626,17.06392,16.69121,16.45758,302874803566569472,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0028.fits
1237651801234997476,GALAXY,19.87785,18.51762,17.71419,17.25894,16.90305,302876177956104192,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0033.fits
1237648721218502800,GALAXY,19.16127,17.90527,17.3006,16.9567,16.7047,302877002589825024,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0036.fits
1237648721218502873,GALAXY,19.4183,18.11005,17.27107,16.84041,16.53379,302877827223545856,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0039.fits
1237654670273347775,GALAXY,19.08833,17.75552,17.14046,16.75023,16.48399,302878102101452800,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0040.fits
1237654668662407446,GALAXY,19.82789,18.36208,17.65737,17.29007,16.9945,302878926735173632,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0043.fits
1237654668662472922,GALAXY,19.79491,18.57111,17.91472,17.4986,17.28514,302879476490987520,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0045.fits
1237654668662407201,GALAXY,19.07007,17.84643,17.23051,16.89398,16.74574,302880301124708352,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0048.fits
1237651799624057019,GALAXY,19.58408,18.27825,17.46921,16.96311,16.72434,302880850880522240,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0050.fits
1237654669199343944,GALAXY,19.76397,18.14934,17.64421,17.38762,17.33982,302881400636336128,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0052.fits
1237648720681500888,GALAXY,19.15972,17.98577,17.43585,17.09398,16.85361,302886073560754176,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0069.fits
1237651800698060980,GALAXY,19.29878,17.97604,17.27937,16.91239,16.67111,302886623316568064,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0071.fits
1237648720681500944,GALAXY,19.56228,18.14752,17.40091,16.91899,16.60747,302887447950288896,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0074.fits
1237648720681566449,GALAXY,19.22058,17.3275,16.3583,15.92974,15.59515,302887997706102784,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0076.fits
1237648721218371781,GALAXY,19.7533,18.11777,16.99486,16.43579,16.07701,302888547461916672,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0078.fits
1237651799623925913,GALAXY,19.01403,17.62599,17.05997,16.67451,16.46237,302889646973544448,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0082.fits
1237651799623991474,GALAXY,19.9586,18.00223,17.0608,16.63379,16.29522,302891021363079168,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0087.fits
1237654669199212762,GALAXY,19.35392,18.05184,17.42256,17.03684,16.7714,302894319897962496,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0099.fits
1237648720144302260,GALAXY,19.98921,18.08113,17.12504,16.66001,16.30289,302894594775869440,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0100.fits
1237648720681435341,GALAXY,19.28972,18.27459,17.71879,17.34565,17.167,302896244043311104,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0106.fits
1237651800697929938,GALAXY,19.10862,17.89243,17.34021,16.96996,16.77534,302896518921218048,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0107.fits
1237651800697929785,GALAXY,19.98907,18.46054,17.65672,17.25589,16.97511,302897068677031936,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0109.fits
1237651800161059006,GALAXY,19.28656,18.18891,17.47069,17.04663,16.77721,302897343554938880,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0110.fits
1237648720681500838,GALAXY,19.5403,18.30487,17.71051,17.34287,17.10573,302898717944473600,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0115.fits
1237648720681435326,GALAXY,19.36878,17.36219,16.42283,15.97368,15.62756,302899267700287488,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0117.fits
1237654670273216706,GALAXY,19.48438,18.22726,17.65,17.29421,17.0364,302899542578194432,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0118.fits
1237654668662079732,GALAXY,19.15415,17.90117,17.38689,17.06383,16.84779,302902016479356928,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0127.fits
1237654669199081603,GALAXY,19.90342,18.856,18.38201,18.01292,17.82479,302903665746798592,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0133.fits
1237654669736214697,GALAXY,19.97657,17.97581,16.88579,16.41889,16.01842,302906414525868032,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0143.fits
1237648720681369819,GALAXY,19.42691,18.23619,17.68506,17.34681,17.16031,302906689403774976,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0144.fits
1237648721218175206,GALAXY,19.61482,18.48803,17.74903,17.34782,17.07366,302906964281681920,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0145.fits
1237648720681304298,GALAXY,19.73599,18.5177,17.73087,17.23162,16.95177,302907788915402752,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0148.fits
1237651800697864311,GALAXY,19.05341,17.33195,16.43525,16.00134,15.69814,302909163304937472,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0153.fits
1237654670273085709,GALAXY,19.69969,18.18427,17.24521,16.76175,16.35577,302909987938658304,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0156.fits
1237654670273085666,GALAXY,19.74055,17.76443,16.75988,16.32397,15.95722,302910537694472192,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0158.fits
1237648720681238732,GALAXY,19.55332,18.09289,17.32012,16.92265,16.62442,302911362328193024,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0161.fits
1237651800697798896,GALAXY,19.37309,18.0563,17.05874,16.62168,16.2901,302913286473541632,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0168.fits
1237654670273020092,GALAXY,19.88301,17.63733,16.38402,15.89222,15.50563,302914660863076352,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0173.fits
1237648720681238609,GALAXY,19.03372,18.08486,17.66317,17.30643,17.20804,302914935740983296,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0174.fits
1237648721218109656,GALAXY,19.5748,17.50519,16.57439,16.14274,15.78577,302915210618890240,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0175.fits
1237648720681173181,GALAXY,19.39519,18.17152,17.47147,17.02217,16.72499,302918509153773568,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0187.fits
1237654669736083593,GALAXY,19.9468,18.21536,17.40723,17.02256,16.72607,302921257932843008,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0197.fits
1237648721218109592,GALAXY,19.15531,18.1573,17.65928,17.22483,17.11068,302921807688656896,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0199.fits
1237648721217978583,GALAXY,19.02814,17.69809,16.87016,16.43993,16.1235,302928129880516608,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0222.fits
1237654670272888852,GALAXY,19.05388,17.01114,16.08471,15.65213,15.30939,302929779147958272,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0228.fits
1237654670272823491,GALAXY,19.09155,17.82113,17.21583,16.87374,16.6305,302931428415399936,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0234.fits
1237648720681107649,GALAXY,19.68251,18.12721,17.33627,16.9398,16.64169,302931703293306880,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0235.fits
1237648721217978687,GALAXY,19.45237,17.99183,17.34519,16.97294,16.69143,302932527927027712,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0238.fits
1237654668662014173,GALAXY,19.96871,18.27075,17.3172,16.8623,16.50041,302933627438655488,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0242.fits
1237654668662014267,GALAXY,19.35365,17.83916,17.1296,16.72898,16.42934,302933902316562432,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0243.fits
1237651799623663979,GALAXY,19.39977,18.2168,17.78376,17.4853,17.32797,302935001828190208,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0247.fits
1237648720144040025,GALAXY,19.06105,16.97004,15.8653,15.39738,15.00387,302937750607259648,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0257.fits
1237654669735886981,GALAXY,19.60167,18.14503,17.33266,16.86655,16.53567,302939124996794368,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0262.fits
1237654668661948601,GALAXY,19.15991,18.1522,17.60555,17.25695,17.04585,302944622554933248,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0282.fits
1237648720143908999,GALAXY,19.45779,18.28046,17.70798,17.36222,17.13691,302946271822374912,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0288.fits
1237654668661817531,GALAXY,19.10743,17.06037,15.92649,15.41817,15.01315,302946546700281856,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0289.fits
1237651799623598355,GALAXY,19.77463,18.10686,17.24443,16.75487,16.42142,302949020601444352,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0298.fits
1237648720143974533,GALAXY,19.46252,17.38108,16.43382,15.99955,15.63833,302949570357258240,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0300.fits
1237648721217782010,GALAXY,19.2999,17.58113,16.83659,16.47539,16.16998,302953693525862400,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0315.fits
1237651801771212993,GALAXY,19.11547,17.94788,17.41276,17.06609,16.83696,302962489618884608,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0347.fits
1237648722291655017,GALAXY,19.26912,18.01267,17.53467,17.24464,17.0969,302962764496791552,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0348.fits
1237648721754783842,GALAXY,19.70396,18.39855,17.513,17.07098,16.76702,302963864008419328,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0352.fits
1237651801771213004,GALAXY,19.4805,17.54285,16.48772,16.039,15.67965,302966063031674880,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0360.fits
1237648722291589240,GALAXY,19.70464,17.96645,17.10868,16.72418,16.38764,302967712299116544,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0366.fits
1237651752386887699,GALAXY,19.06264,17.1389,16.19906,15.78189,15.46654,302967987177023488,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0367.fits
1237648722291523780,GALAXY,19.38748,17.45122,16.47086,16.05044,15.71257,302970186200279040,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0375.fits
1237648722291523791,GALAXY,19.93416,18.28903,17.45719,17.06104,16.75396,302970735956092928,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0377.fits
1237651801771344085,GALAXY,19.06872,17.56927,16.86283,16.47121,16.19789,302971835467720704,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0381.fits
1237654670809694392,GALAXY,19.45238,17.67893,16.86059,16.47227,16.16516,302972385223534592,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0383.fits
1237651801771344058,GALAXY,19.19196,17.88822,17.3368,17.01237,16.77207,302972934979348480,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0385.fits
1237651801771343984,GALAXY,19.52287,17.86655,17.10956,16.76774,16.48465,302973759613069312,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0388.fits
1237651801234407602,GALAXY,19.36264,17.44164,16.45574,16.01729,15.66708,302974859124697088,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0392.fits
1237651801234473087,GALAXY,19.5788,17.61587,16.69705,16.29987,15.96845,302975408880510976,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0394.fits
1237651801234407593,GALAXY,19.24491,18.16233,17.77821,17.5028,17.42203,302975683758417920,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0395.fits
1237648721754849522,GALAXY,19.34204,17.82398,17.14711,16.76957,16.48918,302976233514231808,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0397.fits
1237648722291654834,GALAXY,19.9424,18.10748,17.26745,16.79801,16.45987,302978432537487360,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0405.fits
1237651752386887834,GALAXY,19.96743,17.9089,16.95453,16.53159,16.18193,302979257171208192,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0269/spec-0269-51910-0408.fits
